,City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,AQI,AQI_Bucket
785,Amaravati,1/2/2019,63.05,111.15,5.4,68.18,40.73,15.31,1.06,13.42,47.46,0.06,0.36,141,Moderate
786,Amaravati,2/2/2019,71.09,128.56,29.13,85.01,68.98,14.32,1.15,10.68,40.2,0.06,0.1,130,Moderate
787,Amaravati,3/2/2019,76.78,129.54,6.08,69.13,41.71,13.58,1.27,17.71,48.7,0.06,0.1,149,Moderate
788,Amaravati,4/2/2019,73.21,129.76,3.04,61.14,35.07,15.38,1.11,16.63,62.74,0.08,0.14,150,Moderate
789,Amaravati,5/2/2019,81.64,146.56,13.08,83.44,55.08,14.61,1.58,12.92,43.18,0.08,0.19,159,Moderate
790,Amaravati,6/2/2019,81.71,142.46,15.23,74.7,49.36,10.83,1.03,18.7,37.16,0.07,0.09,178,Moderate
791,Amaravati,7/2/2019,75.52,125.82,7.69,25.85,20.1,10.97,0.74,12.37,32.23,0.05,0.06,159,Moderate
792,Amaravati,8/2/2019,58.02,96.18,2.61,16.37,10.79,17.41,0.76,8.47,38.97,0,0,126,Moderate
793,Amaravati,9/2/2019,65.56,128.56,6.38,23.26,17.36,16.81,0.86,16.7,34.16,0.01,0.05,115,Moderate
794,Amaravati,10/2/2019,56.98,148.8,1.02,16.86,9.76,13.91,0.52,10.21,32.14,0.01,0.06,136,Moderate
795,Amaravati,11/2/2019,74.5,119.5,3.19,17.12,11.14,16.46,0.66,10.22,39.91,0.01,0.02,131,Moderate
796,Amaravati,12/2/2019,66.61,121.81,4.03,26.18,17.28,13.97,0.66,9.84,39.63,0.02,0.05,137,Moderate
797,Amaravati,13-02-2019,70.86,142.17,3.01,28.42,17.6,14.9,0.74,10.43,41.96,0.06,0.1,121,Moderate
798,Amaravati,14-02-2019,69.96,130.91,15.49,35.52,31.56,16.42,0.84,9.78,37.99,0.05,0.08,157,Moderate
799,Amaravati,15-02-2019,60.11,101.22,2.29,22.82,13.91,16.94,0.7,6.98,40.95,0.02,0.02,116,Moderate
800,Amaravati,16-02-2019,33.9,64.61,2.59,15.97,10.54,14.52,0.55,7.78,32.91,0,0.01,87,Satisfactory
801,Amaravati,17-02-2019,31.75,58.96,1.38,13.31,8.16,12.92,0.54,13.52,27.85,0,0.01,58,Satisfactory
802,Amaravati,18-02-2019,34.8,72.77,7.55,17.35,15.37,10.31,0.59,12.99,24.83,0,0,74,Satisfactory
803,Amaravati,19-02-2019,32.07,63.36,8.59,17.16,16.19,11.98,0.72,10.51,19.85,0,0,90,Satisfactory
804,Amaravati,20-02-2019,30.32,66.4,7.19,15.26,14.04,9.84,0.58,10.5,24.21,0,0.01,61,Satisfactory
805,Amaravati,21-02-2019,38.35,95.79,18.66,21.18,26.51,9.69,0.72,8.3,27.25,0,0.04,96,Satisfactory
806,Amaravati,22-02-2019,36.92,106.73,26.53,25.18,35.05,10.43,0.64,14.78,30.4,0,0.04,96,Satisfactory
807,Amaravati,23-02-2019,43.16,149.98,43.76,28.73,50.94,9.94,0.8,9.67,31.72,0.02,0.07,126,Moderate
808,Amaravati,24-02-2019,42.51,121.35,18.77,24.64,28.36,13.1,0.53,14.5,35.13,0.02,0.05,131,Moderate
809,Amaravati,25-02-2019,33.88,80.8,3.59,18.86,13.05,14.69,0.51,13.5,30.89,0,0.01,95,Satisfactory
810,Amaravati,26-02-2019,22.47,52.83,3.89,12.56,9.93,11.9,0.46,11.27,19.85,0,0,62,Satisfactory
811,Amaravati,27-02-2019,14.78,39.26,2.82,8.15,6.69,9.17,0.4,10.43,23.58,0,0.01,64,Satisfactory
812,Amaravati,28-02-2019,20.92,49.94,3.23,13.32,9.81,9.1,0.56,15.85,25.36,0,0.01,60,Satisfactory
813,Amaravati,1/3/2019,27.08,59.54,2.49,9.07,6.97,11.97,0.52,11.04,33.63,0,0.01,101,Moderate
814,Amaravati,2/3/2019,23.72,51.79,2.9,8.11,6.76,10.79,0.44,8.55,27.48,0,0,63,Satisfactory
815,Amaravati,3/3/2019,22.49,54.86,5.46,12,10.75,11.3,0.43,5.49,23.63,0,0,57,Satisfactory
816,Amaravati,4/3/2019,21.59,52.32,2.9,10.62,8.02,11.85,0.41,11.52,19.77,0,0,54,Satisfactory
817,Amaravati,5/3/2019,34.44,76.9,3.11,13.02,9.5,12.13,0.5,14.74,33.17,0,0.01,61,Satisfactory
818,Amaravati,6/3/2019,49.2,116.27,2.37,16.7,10.86,12.82,0.69,15.37,44.06,0.08,0.18,120,Moderate
819,Amaravati,7/3/2019,42.1,87.51,1.68,13.22,8.24,13.14,0.57,11.6,44.93,2.25,4.15,105,Moderate
820,Amaravati,8/3/2019,16.39,53.9,2.15,8.68,6.38,11.34,0.62,10.98,31.2,1.7,4.48,92,Satisfactory
821,Amaravati,9/3/2019,12.88,59.01,2.82,9.92,7.57,11.03,0.69,12.43,29.66,1.38,5.33,86,Satisfactory
822,Amaravati,10/3/2019,10.66,47.74,4.02,8.02,7.5,9.45,0.35,12.07,22.33,1.05,4.23,56,Satisfactory
823,Amaravati,11/3/2019,12.77,50.79,2.6,8.45,6.56,8.86,0.53,14.06,22.67,0.95,3.31,78,Satisfactory
824,Amaravati,12/3/2019,27,90.58,5.03,15.67,12.51,9.74,0.41,13.33,27.15,1.01,6.81,74,Satisfactory
825,Amaravati,13-03-2019,32.79,104.04,4.4,17.4,12.91,11.1,0.4,9.21,31.25,0.86,4.9,97,Satisfactory
826,Amaravati,14-03-2019,39.77,129.33,14.09,24.88,24.78,9.4,0.45,8.16,27.19,1.07,9.76,107,Moderate
827,Amaravati,15-03-2019,43.78,124.06,6.29,19.29,15.47,9.87,0.64,11.35,29.47,1.03,6.87,130,Moderate
828,Amaravati,16-03-2019,40.96,101.35,4.18,14.19,11.01,10.37,0.46,7.42,22.03,1.46,5.11,110,Moderate
829,Amaravati,17-03-2019,40.08,93.9,6.5,14.86,12.92,11.63,0.58,7.89,28.04,1.74,9.37,98,Satisfactory
830,Amaravati,18-03-2019,22.52,69.14,7.47,13.59,13.38,7.71,0.56,10.99,21.12,1.17,4.07,101,Moderate
831,Amaravati,19-03-2019,22.09,53.31,2.18,9.6,6.94,6.44,0.68,9.51,29.78,1.87,3.29,85,Satisfactory
832,Amaravati,20-03-2019,25.39,49.43,2.04,7.75,5.44,7.63,0.7,9.14,32.42,4.88,2.68,85,Satisfactory
833,Amaravati,21-03-2019,21.71,43.12,1.13,6.24,4.23,7.09,0.5,7.63,36.81,1.7,2.82,60,Satisfactory
834,Amaravati,22-03-2019,23.56,53.08,2.86,12.03,8.56,5.6,0.53,10.27,29.46,1.18,3.57,56,Satisfactory
835,Amaravati,23-03-2019,23.68,64.65,9.37,14.63,15.49,5.75,0.53,8.61,29.24,1.4,4.5,67,Satisfactory
836,Amaravati,24-03-2019,17.99,48.09,2.41,8.02,5.87,6.06,0.47,9.11,29.02,1.46,3.2,79,Satisfactory
837,Amaravati,25-03-2019,17.03,46.96,2.89,10.15,7.82,5.53,0.5,13.84,21.8,1.51,3.77,45,Good
838,Amaravati,26-03-2019,20.58,51.83,3.09,9.93,7.87,5.76,0.49,10.38,21.95,1.2,3.07,53,Satisfactory
839,Amaravati,27-03-2019,24,60.54,2.23,10.84,7.69,7.15,0.54,12.07,32.91,1.09,3.83,69,Satisfactory
840,Amaravati,28-03-2019,27.44,70.3,3.41,12.49,9.43,6.62,0.54,12.69,28.07,1.18,3.54,65,Satisfactory
841,Amaravati,29-03-2019,24.11,65.16,2.56,9.81,7.4,6.81,0.45,8.19,30.44,1.08,2.73,78,Satisfactory
842,Amaravati,30-03-2019,28.43,60.07,1.74,9.49,6.53,8.36,0.56,17.06,42.66,1.26,2.14,83,Satisfactory
843,Amaravati,31-03-2019,33,72.26,1.11,9.26,5.64,7.66,0.58,16.56,34.64,0.69,3.43,64,Satisfactory
844,Amaravati,1/4/2019,37.09,70.85,1.55,7.48,4.74,7.56,0.69,12.4,38.42,0.52,3.58,102,Moderate
845,Amaravati,2/4/2019,30.05,62.5,1.54,8.62,5.72,6.27,0.71,14.7,31.67,1.13,2.43,92,Satisfactory
846,Amaravati,3/4/2019,20.75,45.07,1.4,5.59,4.08,6.03,0.48,9.15,25.97,1.09,1.72,58,Satisfactory
847,Amaravati,4/4/2019,13.97,39.04,3.77,7.21,6.99,5.55,0.64,10.24,20.32,1.33,2.13,76,Satisfactory
848,Amaravati,5/4/2019,18.72,50.84,3.12,6.06,5.7,5.8,0.67,13.03,28.03,1.06,2.11,78,Satisfactory
849,Amaravati,6/4/2019,22.07,63.47,2.2,5.25,3.94,6.21,0.62,12.96,40.3,0.51,2.03,91,Satisfactory
850,Amaravati,7/4/2019,19.4,55.83,1.42,7.03,4.48,4.36,0.76,10.88,38.75,0.8,1.6,124,Moderate
851,Amaravati,8/4/2019,13.49,34.05,1.45,4.2,3.38,4.21,0.57,12.69,22.15,0.69,1.25,75,Satisfactory
852,Amaravati,9/4/2019,20.68,38.77,1.56,4.48,3.53,4.22,0.63,10.9,26.79,0.71,1.43,73,Satisfactory
853,Amaravati,10/4/2019,16.52,36.76,1.14,3.14,2.26,4.47,0.61,8.92,39.57,0.67,2.24,101,Moderate
854,Amaravati,11/4/2019,15.91,33.28,0.46,2.04,0.86,3.7,0.4,13.09,33.05,0.63,1.54,64,Satisfactory
855,Amaravati,12/4/2019,17.24,43.11,2.53,5.32,4.04,3.95,0.58,14.02,30.87,0.78,2.17,80,Satisfactory
856,Amaravati,13-04-2019,25.87,89,2.4,9.61,6.54,3.98,0.39,11.84,46.66,0.67,2.74,85,Satisfactory
857,Amaravati,14-04-2019,15.77,50.12,1.12,6.04,4.03,3.86,0.36,14.45,28.78,0.62,1.37,80,Satisfactory
858,Amaravati,15-04-2019,23.75,68.9,1.94,11.38,7.46,3.49,0.64,18.42,19.94,0.33,2.13,84,Satisfactory
859,Amaravati,16-04-2019,25.36,81.59,2.19,20.61,12.25,4.81,0.65,22.54,20.53,0.67,2.07,79,Satisfactory
860,Amaravati,17-04-2019,32.7,91.22,2.19,17.13,10.91,7.6,0.54,15.71,25.28,0.52,2.02,91,Satisfactory
861,Amaravati,18-04-2019,20.21,57.8,2.65,13.78,9.52,6.54,0.51,10.6,26.51,0.16,3.11,79,Satisfactory
862,Amaravati,19-04-2019,11.55,37.66,3.35,13.27,9.6,7.05,0.59,12.58,26.46,0.19,2.64,82,Satisfactory
863,Amaravati,20-04-2019,9.39,36.94,2.81,12.29,8.89,4.58,0.35,17.07,24.65,0.27,2.25,45,Good
864,Amaravati,21-04-2019,9.77,35.42,1.48,12.59,7.81,3.34,0.32,21.81,28.75,0.01,2.55,41,Good
865,Amaravati,22-04-2019,21.38,75.6,2.29,19.85,11.65,4.32,0.48,23.3,39.42,0.39,2.28,78,Satisfactory
866,Amaravati,23-04-2019,24.68,132.02,8.38,29.05,22.21,3.97,0.58,16.03,23.73,0.41,3.95,124,Moderate
867,Amaravati,24-04-2019,17.58,59.05,2.68,18.08,11.89,4.04,0.48,12.66,27.14,0.25,2.73,73,Satisfactory
868,Amaravati,25-04-2019,28.05,84.5,4.67,18.74,13.85,6.85,0.48,12.78,25.81,0.24,1.43,71,Satisfactory
869,Amaravati,26-04-2019,27.98,79.71,2.79,18.31,12.1,8.01,0.51,8.71,34.54,0.19,1.79,79,Satisfactory
870,Amaravati,27-04-2019,23.32,70.68,1.97,16.88,10.58,5.65,0.66,16.4,34.16,0.38,1.13,78,Satisfactory
871,Amaravati,28-04-2019,15.52,46.14,2.16,15.11,9.79,4.67,0.42,13.67,23.72,0.11,1.33,57,Satisfactory
872,Amaravati,29-04-2019,12.11,40.82,2.1,15.46,9.94,4.07,0.31,12.72,23.43,0.06,1.73,46,Good
873,Amaravati,30-04-2019,19.03,60.71,1.99,19.23,11.85,4.84,0.4,13.57,35.2,0.05,1.84,58,Satisfactory
874,Amaravati,1/5/2019,27.18,93.8,2.87,23.54,14.82,3.53,0.64,26.8,38.05,0.45,2.85,83,Satisfactory
875,Amaravati,2/5/2019,38.9,111.93,1.76,27.29,16.03,3.52,0.98,16.06,56.99,0.57,3.44,109,Moderate
876,Amaravati,3/5/2019,57.73,211.34,3.54,35.92,21.98,5.61,0.78,16.59,58.87,0.7,5.18,148,Moderate
877,Amaravati,4/5/2019,44.49,163.62,1.17,22.32,12.89,7.12,0.53,16.97,67.99,0.35,2.22,158,Moderate
878,Amaravati,5/5/2019,39.76,152.97,1.12,23.24,13.25,6,0.52,15.33,69.15,0.35,1.97,146,Moderate
879,Amaravati,6/5/2019,47.3,136.76,1.53,20.22,12.09,7.92,0.64,22.25,68.43,0.3,2.17,133,Moderate
880,Amaravati,7/5/2019,39.81,138.9,1.14,18.58,10.81,7.81,0.44,13.03,51.98,0.14,1.37,122,Moderate
881,Amaravati,8/5/2019,49.19,155.58,0.95,26.89,13.92,4.26,0.77,25.9,73.55,0.48,4,126,Moderate
882,Amaravati,9/5/2019,40.38,112.93,1.4,24.31,13.78,5.75,0.7,30.4,74.3,0.34,2.48,131,Moderate
883,Amaravati,10/5/2019,44.65,114.79,1.63,19.79,12,7.06,0.63,19.26,54.72,0.34,2.48,124,Moderate
884,Amaravati,11/5/2019,35.5,98.4,1.74,19.29,11.72,6.98,0.59,17.83,49.82,0.33,1.68,106,Moderate
885,Amaravati,15-05-2019,34.12,88.79,1.7,19.98,12.12,6.69,0.7,24.2,42.21,0.14,1.32,109,Moderate
886,Amaravati,16-05-2019,41.62,95.91,1.93,20.32,12.54,4.91,0.53,21.47,43.36,0.23,2.08,92,Satisfactory
887,Amaravati,17-05-2019,43.1,96.34,2,21.71,13.26,5.96,0.67,24.72,42.13,0.31,1.77,88,Satisfactory
888,Amaravati,18-05-2019,35.3,89.42,0.8,17.33,9.84,4.32,0.47,17.09,44.47,0.06,1.16,95,Satisfactory
889,Amaravati,19-05-2019,40.35,94.6,0.91,18.93,10.8,4.17,0.53,23.95,45.97,0.06,1.32,93,Satisfactory
890,Amaravati,20-05-2019,32.33,78.4,1.83,19.42,11.91,4.01,0.61,21.27,34.54,0.15,1.24,104,Moderate
891,Amaravati,21-05-2019,24.95,74.2,1.86,20.68,12.51,3.36,0.49,16.73,19.84,0.1,1.17,80,Satisfactory
892,Amaravati,23-05-2019,30.42,76.95,1.27,16.96,10.05,3.25,0.72,13.67,30.35,0.21,1.02,99,Satisfactory
893,Amaravati,24-05-2019,36.5,84.57,1.5,17.83,10.77,3.8,0.63,14.71,37.15,0.17,1.46,99,Satisfactory
894,Amaravati,25-05-2019,40.04,98.75,1.7,17.31,10.2,4.07,0.89,18.61,48.85,0.21,1.82,108,Moderate
895,Amaravati,26-05-2019,40.51,99.45,0.71,16.93,9.55,3.35,0.51,14.62,54.63,0.14,1.55,99,Satisfactory
896,Amaravati,27-05-2019,38.88,86.09,1.31,18,10.69,4.51,0.47,13.86,51.56,0.14,1.27,106,Moderate
897,Amaravati,28-05-2019,36.31,77.21,1.47,18.03,10.88,4.47,0.52,17.79,42.23,0.14,1.09,85,Satisfactory
898,Amaravati,29-05-2019,38.7,82.24,1.45,16.29,9.94,4.22,0.48,15.76,42.04,0.14,1.06,83,Satisfactory
899,Amaravati,30-05-2019,33.52,79.78,2.11,26.44,15.85,3.85,0.57,19.96,45.17,0.23,2.96,83,Satisfactory
900,Amaravati,31-05-2019,36.8,75.96,0.97,17.39,10.05,4.06,0.51,14.55,48.97,0.03,1.06,74,Satisfactory
901,Amaravati,1/6/2019,41.89,99.66,1.66,22.98,13.65,4.84,0.77,17.7,39.43,0.16,1.62,103,Moderate
902,Amaravati,2/6/2019,41.47,90.61,0.72,18.25,10.27,4.59,0.5,16.21,54.72,0.05,1.29,101,Moderate
903,Amaravati,3/6/2019,31.52,73.42,1.39,20.17,11.91,4,0.45,18.1,43.53,0.13,1.09,80,Satisfactory
904,Amaravati,4/6/2019,39.73,104.78,1.54,27.54,15.99,3.61,0.95,17.17,42.88,0.17,2.37,107,Moderate
905,Amaravati,5/6/2019,36.24,84.55,0.66,19.93,10.94,4.56,0.46,21.35,54.64,0.06,1.09,91,Satisfactory
906,Amaravati,6/6/2019,24.16,59.22,1.81,26.79,9.83,12.18,0.53,26.62,41.27,0.28,1.46,78,Satisfactory
907,Amaravati,7/6/2019,23.12,57.48,1.52,24.2,13.97,5.86,0.52,23.46,56.71,0.15,1.38,65,Satisfactory
908,Amaravati,8/6/2019,31.95,71.15,2.87,26.2,16.27,7.52,0.58,17.18,55.48,0.03,1.32,71,Satisfactory
909,Amaravati,9/6/2019,26.02,66.47,0.73,20.95,11.65,5.5,0.52,15.99,75.1,0.07,1.06,90,Satisfactory
910,Amaravati,10/6/2019,22.19,63.59,2.62,25.07,15.42,5.06,0.5,18.35,62.52,0.13,1.19,78,Satisfactory
911,Amaravati,11/6/2019,13.91,48.33,3.61,24.16,15.86,4.78,0.37,14.02,44.59,0.08,1.26,61,Satisfactory
912,Amaravati,12/6/2019,11.81,43.2,5,29.99,20.12,4.69,0.34,13.82,41.43,0.09,1.65,50,Good
913,Amaravati,13-06-2019,10.02,31.73,4.88,33.11,21.72,3.35,0.49,17.28,38.1,0.2,2.31,42,Good
914,Amaravati,14-06-2019,9.55,31.71,3.23,24.02,15.47,2.09,0.36,16.48,32.84,0.27,1.13,38,Good
915,Amaravati,15-06-2019,17.42,69.93,1.53,18.88,11.36,3.49,0.38,14.79,38.49,0.08,0.96,54,Satisfactory
916,Amaravati,16-06-2019,19.25,71.73,0.8,18.26,10.36,2.01,0.31,9.68,47.37,0.22,1.39,75,Satisfactory
917,Amaravati,17-06-2019,23.99,66.09,3.71,28.19,18.1,4.94,0.49,14.94,30.27,0.18,3.67,72,Satisfactory
918,Amaravati,18-06-2019,23.62,68.06,7.98,36.52,26.01,2.85,0.46,13.66,30.54,0.27,3.55,59,Satisfactory
919,Amaravati,19-06-2019,21.28,72.04,2.87,27.95,16.23,4.57,0.44,18.83,38.25,0.27,3.08,77,Satisfactory
920,Amaravati,20-06-2019,14.03,40.6,3.87,25.45,16.74,4.45,0.45,18.94,34.87,0.28,1.73,59,Satisfactory
921,Amaravati,21-06-2019,17.9,39.22,2.87,29.14,17.92,4.79,0.57,16.39,32.98,0.18,2.02,42,Good
922,Amaravati,22-06-2019,17.07,40.3,1.54,25.75,15.04,5.54,0.5,16.01,36.19,0.04,1.81,46,Good
923,Amaravati,23-06-2019,13.45,34.6,1,24.16,13.66,4.77,0.46,14.9,40.53,0.06,1.31,48,Good
924,Amaravati,24-06-2019,15.93,32.7,1.43,20.53,12.15,5.4,0.43,16.53,42.92,0.11,1.04,53,Satisfactory
925,Amaravati,25-06-2019,19.8,34.77,2.36,30.66,18.32,4.41,0.76,14.36,38.26,0.08,2.31,78,Satisfactory
926,Amaravati,26-06-2019,21.45,38.36,4.83,36.24,23.3,4.23,0.73,17.88,24.68,0.08,2.16,74,Satisfactory
927,Amaravati,27-06-2019,12.45,30.36,3.08,26.62,16.74,3.09,0.53,17.43,27.85,0.1,1.04,70,Satisfactory
928,Amaravati,28-06-2019,9.57,26.83,2.1,22,13.49,3.36,0.36,19.5,32.37,0.07,0.44,42,Good
929,Amaravati,29-06-2019,8.23,21.73,1.72,20.71,12.5,2.82,0.32,18.01,32.91,0.05,0.23,40,Good
930,Amaravati,30-06-2019,11.55,25.16,1.2,22.16,12.76,2.1,0.35,17,40.21,0.03,0.41,46,Good
931,Amaravati,1/7/2019,13.4,23.95,4.39,29.37,19.27,2.9,0.42,16.27,29.58,0.11,0.91,39,Good
932,Amaravati,2/7/2019,12.05,24.42,6.49,29.88,21.26,2.4,0.59,13.78,23.41,0.07,0.72,66,Satisfactory
933,Amaravati,3/7/2019,14.54,32.83,7.23,30.62,22.26,2.68,0.61,12.6,27.29,0.09,0.67,68,Satisfactory
934,Amaravati,4/7/2019,8.4,21.46,11.11,30.36,25.27,2.7,0.57,14.32,26.69,0.27,0.83,68,Satisfactory
935,Amaravati,5/7/2019,10.31,22.14,8.27,25.22,20.23,2.46,0.62,16.24,22.99,0.23,1.38,70,Satisfactory
936,Amaravati,6/7/2019,13.91,38.67,2.55,18,11.62,3.43,0.58,18.86,26.64,0.21,0.49,72,Satisfactory
937,Amaravati,7/7/2019,15.17,40.56,0.93,18.2,10.43,1.28,0.39,23.12,30.24,0.09,0.56,43,Good
938,Amaravati,8/7/2019,13.1,34.85,2.64,22.88,14.4,1.91,0.33,17.88,25.83,0.17,0.97,35,Good
939,Amaravati,9/7/2019,11.3,31.96,4.61,23.47,16.32,1.62,0.28,17.09,27.47,0.11,0.82,37,Good
940,Amaravati,10/7/2019,13.03,29.59,5.45,25.64,18.15,2.13,0.51,20.09,32.1,0.15,1.14,75,Satisfactory
941,Amaravati,11/7/2019,11.17,25.03,5.24,26.2,18.29,2.44,0.34,23.89,26.88,0.2,1.2,40,Good
942,Amaravati,12/7/2019,11.65,27.15,5.28,22.68,16.42,2.06,0.56,22.58,25.94,0.15,2.15,70,Satisfactory
943,Amaravati,13-07-2019,17.22,34.78,1.25,4.58,3.13,3.6,0.42,14.79,36.77,0.2,1.3,48,Good
944,Amaravati,14-07-2019,12.68,20.52,0.74,3.7,2.34,2.84,0.4,15.89,31.62,0.03,0.56,41,Good
945,Amaravati,15-07-2019,10.73,22.63,2.92,9.95,7.26,2.99,0.36,16.35,32.13,0.12,1.45,48,Good
946,Amaravati,16-07-2019,14.44,40.44,4.68,17.05,12.96,2.72,0.47,15.46,27.69,0.18,2.6,39,Good
947,Amaravati,17-07-2019,21.86,56.69,4.74,19.35,14.24,5.9,0.45,19.19,31.87,0.44,16.07,55,Satisfactory
948,Amaravati,18-07-2019,16.18,39.97,3.29,16.01,11.13,5.05,0.43,12.93,35.8,0.18,2.28,53,Satisfactory
949,Amaravati,19-07-2019,22.28,42.15,2.14,13.16,8.82,6.07,0.54,20.51,33.08,0.08,1.4,46,Good
950,Amaravati,20-07-2019,11.14,18.23,1.11,5.65,3.93,5.5,0.44,13.82,37.65,0.05,1.13,47,Good
951,Amaravati,21-07-2019,14.72,22.46,1.25,4.64,3.56,4.81,0.49,9.71,34.63,0.03,0.98,45,Good
952,Amaravati,22-07-2019,12.89,26.39,2.53,9.64,7.23,4.25,0.5,15.68,29.49,0.09,1.26,39,Good
953,Amaravati,23-07-2019,13.53,23.73,8.56,12.71,13.79,3.87,0.42,15.77,22.09,0.09,0.98,35,Good
954,Amaravati,26-07-2019,7.48,15.84,4.57,10.04,8.96,3.4,0.38,12.51,20.01,0.09,0.96,35,Good
955,Amaravati,27-07-2019,12.52,30.89,1.4,3.94,2.89,3.12,0.55,14.14,22.33,0.13,0.94,65,Satisfactory
956,Amaravati,28-07-2019,13.25,37.61,0.65,2.08,1.4,2.17,0.33,12.58,22.05,0,0.38,36,Good
957,Amaravati,29-07-2019,10.89,26.77,5.81,11.39,9.53,2.47,0.56,21.15,19.61,0.1,0.84,68,Satisfactory
958,Amaravati,30-07-2019,8,22.87,5.36,10.03,9.41,1.87,0.31,14.72,22.5,0.19,0.98,28,Good
959,Amaravati,31-07-2019,10.62,26.84,2.17,4.4,4.19,2.59,0.38,11.66,24.46,0.2,0.88,29,Good
960,Amaravati,1/8/2019,8.71,21.35,1.77,4.43,3.76,2.43,0.39,13.83,20.11,0.06,0.5,34,Good
961,Amaravati,2/8/2019,6.85,13.3,1.61,1.52,1.86,2.44,0.46,13.29,18.07,0.04,0.26,68,Satisfactory
962,Amaravati,3/8/2019,9.31,19.98,1.48,3.35,2.36,4.4,0.32,11.83,20.23,0.09,0.36,24,Good
963,Amaravati,4/8/2019,9.09,18.33,1.68,4.02,3.51,6.13,0.34,10.88,23.92,0.19,0.4,27,Good
964,Amaravati,5/8/2019,7.53,24.18,2.74,6.1,5.55,6.38,0.34,26.08,26.62,0.35,0.49,31,Good
965,Amaravati,6/8/2019,6.89,13.83,2.96,6.48,5.95,6.28,0.34,13.35,21.06,0.06,0.61,32,Good
966,Amaravati,7/8/2019,7.35,18.12,3.22,6.38,6.1,6.23,0.46,11.57,21.64,0.22,0.5,66,Satisfactory
967,Amaravati,8/8/2019,7.45,19.56,3.47,7.66,6.99,6.31,0.27,11.94,22.68,0.29,0.5,27,Good
968,Amaravati,9/8/2019,10.88,30.31,3.17,10.11,8.05,6.98,0.41,11.86,22.62,0.12,1.08,32,Good
969,Amaravati,10/8/2019,13.49,37.83,2.45,7.57,6.12,7.17,0.5,19.01,27.18,0.29,0.78,70,Satisfactory
970,Amaravati,11/8/2019,16.6,47.35,2.07,6.74,5.37,6.66,0.6,15.64,31.28,0.28,0.94,76,Satisfactory
971,Amaravati,12/8/2019,18.19,43.56,1.89,7.45,5.5,6.45,0.32,12.44,25.4,0.37,0.73,49,Good
972,Amaravati,15-08-2019,24.56,47.61,2.23,9.16,6.49,14.56,0.58,18.9,33.97,0.19,1.87,51,Satisfactory
973,Amaravati,16-08-2019,15.75,34.12,2.8,9.34,7.33,12.08,0.4,28.32,36.06,0.16,1.66,49,Good
974,Amaravati,17-08-2019,17.54,31.8,2.74,9.58,7.48,13.57,0.42,20.69,28.25,0.28,3.35,40,Good
975,Amaravati,28-08-2019,15.8,44.75,3.71,12.43,9.71,14.64,0.62,11.3,36.47,0.12,0.95,92,Satisfactory
976,Amaravati,29-08-2019,14.98,36.58,4.5,13.97,11.18,15.31,0.47,14.17,29.78,0.12,0.75,47,Good
977,Amaravati,30-08-2019,10.11,23.08,23.03,14.19,14.12,24.24,0.45,16.84,23.09,0.13,0.99,37,Good
978,Amaravati,8/10/2019,23.31,39.09,2.21,12.18,8.29,17.46,0.55,18.77,31.69,0.05,1.04,50,Good
979,Amaravati,9/10/2019,27.63,44.01,3.3,11.48,8.92,17.92,0.89,18.89,31.23,0.15,1.48,78,Satisfactory
980,Amaravati,10/10/2019,21.05,31.3,5.93,14.29,12.62,11.94,0.7,12.85,24.81,0.16,2.59,45,Good
981,Amaravati,11/10/2019,18.12,33.96,5.09,11.78,10.49,12.69,0.46,14.24,17.41,0.12,2.45,43,Good
982,Amaravati,12/10/2019,7.09,24.44,2.65,7.41,6.2,10.75,0.65,13.87,29.37,0.14,1.13,72,Satisfactory
983,Amaravati,13-10-2019,7.08,21.25,3.19,7.96,6.83,9.64,0.45,13.99,26.75,0.05,1.45,46,Good
984,Amaravati,14-10-2019,9.79,26.48,3.35,11.9,9.14,8.4,0.65,14.02,30.06,0.08,1.85,74,Satisfactory
985,Amaravati,15-10-2019,32.29,56.07,2.67,12.02,8.66,12.43,0.72,15.53,47.76,0.37,4.97,55,Satisfactory
986,Amaravati,16-10-2019,40,67.65,3.08,13.18,9.6,12.31,0.64,15.3,51.95,0.34,4.49,72,Satisfactory
987,Amaravati,17-10-2019,19.31,36.71,5.32,13.02,11.34,10.32,0.52,11.22,28.81,0.26,4.8,51,Satisfactory
988,Amaravati,18-10-2019,9.48,25.78,3.47,11.3,8.92,9.41,0.58,12.14,27.95,0.13,2.5,43,Good
989,Amaravati,19-10-2019,13.78,24.72,3.08,10.61,8.24,10.25,0.47,11.83,29.61,0.21,3.14,41,Good
990,Amaravati,20-10-2019,8.12,21.82,1.93,7.85,5.75,8.66,0.53,11.39,34.36,0.08,2,52,Satisfactory
991,Amaravati,21-10-2019,9.99,25.65,3.25,12.56,9.33,8.36,0.72,8.72,29.54,0.2,3.97,72,Satisfactory
992,Amaravati,22-10-2019,9.29,20.41,8.72,16.43,15.93,7.32,0.59,11.26,25.66,0.25,2.18,44,Good
993,Amaravati,23-10-2019,11.75,23.54,3.84,13.51,10.4,8.03,0.72,10.68,23.48,0.15,1.74,71,Satisfactory
994,Amaravati,24-10-2019,7.14,23.73,4.15,11.84,9.76,7.79,0.5,8.21,28.73,0.19,1.11,40,Good
